year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
2000,False,1.6000705,8.283968,-19.50025,16.49558,2.1274726,4.405402,0.0,21.999998,25383.812,12992.518,0.0,41962.54,16.445353,5.6072607,3.4851665,25.09767,4.4483514,8.215992,0.0,44.899998,35385.65,12857.836,0.0,49803.83,20.269972,3.5950084,10.110166,24.98308,2.952174,5.4345756,0.0,31.300001,37363.44,12201.063,0.0,49668.785,3.3860269,10.236846,-18.721083,20.283085,2.403261,6.84257,0.0,54.2,22046.992,12519.641,0.0,39127.426
2001,False,-0.1476343,4.8197856,-12.798167,12.96225,1.1577778,3.1565511,0.0,19.499998,23770.658,13308.198,0.0,40829.17,16.945034,5.469081,1.3747501,25.949747,2.8439562,5.230088,0.0,28.6,37625.043,13232.493,0.0,49762.41,21.06653,3.9983182,8.6185,26.887253,3.1184783,6.343603,0.0,34.699997,39046.78,9426.31,10567.24,49577.688,8.006,6.5701385,-9.964834,19.841415,3.4847825,7.27644,0.0,34.600002,22590.73,13001.275,0.0,39174.367
2002,49.5,1.8279905,5.0802054,-12.060666,13.762249,2.4411108,5.3682566,0.0,28.299997,24467.797,12664.869,0.0,40990.74,15.935669,6.6681156,0.89975005,25.622663,4.4329667,7.393947,0.0,39.899998,35017.605,15084.895,0.0,49754.33,23.44502,3.2223542,13.189334,28.631002,1.9597828,5.764043,0.0,35.6,41090.3,8908.307,0.0,49604.12,4.924727,6.9251924,-9.319,22.872667,1.8217392,4.3376913,0.0,26.6,22047.725,12603.775,0.0,39212.625
2003,40.3,-2.0936067,7.438996,-15.752332,16.447668,1.9111111,3.8650973,0.0,23.400002,24873.357,11961.756,0.0,41106.992,15.402429,4.9606256,0.17266679,23.839333,3.2890112,6.5352964,0.0,37.899998,33396.33,15004.994,0.0,49877.31,20.760937,3.5821912,8.835166,27.295584,5.228261,13.295552,0.0,76.19999,39459.824,10675.469,0.0,49516.336,6.655389,6.621086,-5.3606663,19.12475,2.4097824,5.784159,0.0,29.999996,21994.637,13815.606,0.0,39083.984
2004,False,-0.05807964,7.5458026,-20.719,17.172667,2.0065935,4.582037,0.0,31.899998,22765.742,12561.808,0.0,41287.69,16.842493,5.8337135,2.13725,25.251833,2.99011,5.0364685,0.0,28.2,37022.97,12354.519,142.46315,49781.33,20.796082,2.9255974,13.86225,26.535166,2.2782607,5.1173873,0.0,27.1,37709.617,11534.475,12.15992,49669.656,6.568115,7.9895706,-19.794003,20.116419,2.9891307,5.680881,0.0,29.699999,19880.922,13731.251,0.0,38806.06
2005,False,0.25995824,6.258215,-16.019,14.420583,3.6055555,7.9745717,0.0,46.300003,21044.926,14319.092,0.0,41827.902,16.519003,6.096344,2.9643333,27.099752,2.289011,5.3105855,0.0,32.0,37446.125,13049.6875,705.20557,49808.836,23.058966,3.0152256,12.151835,30.445581,3.0119567,6.913943,0.0,46.8,38612.54,12056.979,0.0,49598.516,5.2038264,9.29495,-15.048165,22.906,2.4184783,5.741308,0.0,41.399998,22614.525,12424.12,0.0,39170.426
2006,False,2.5206065,5.2700996,-11.8065,17.453913,2.9011111,5.3821487,0.0,23.099998,23189.729,13359.458,0.0,40350.96,15.991073,5.0436726,4.7893333,25.885162,4.0670333,7.281164,0.0,44.40001,35805.996,15010.477,0.0,49770.54,21.368408,3.9525495,9.726832,28.137247,3.5913043,7.5695696,0.0,40.899998,35094.188,14414.306,0.0,49572.48,6.6860723,5.9425697,-9.123168,22.447664,3.9413044,8.410187,0.0,40.4,21814.744,13543.459,0.0,39205.832
2007,False,0.008453454,9.241788,-19.752337,19.410168,2.9766667,6.9807124,0.0,33.6,23963.68,13401.181,0.0,41860.516,16.855335,7.2237005,-2.660667,27.481003,2.6538463,5.9099975,0.0,29.400002,38141.44,13520.132,0.0,49852.84,22.895105,3.296704,12.5997505,29.183083,2.0358696,5.9449964,0.0,46.099995,40199.223,9699.572,0.0,49672.35,7.292141,8.38585,-9.860668,25.0185,2.7739131,4.8723683,0.0,22.100002,20855.59,12431.316,0.0,38755.97
2008,50.5,-0.41222364,6.3343596,-14.310666,14.82475,3.8615382,7.8900886,0.0,42.599995,21536.043,13931.287,0.0,40713.96,15.871294,5.731107,2.8226664,26.695581,3.4263737,6.149487,0.0,32.4,36072.44,15168.895,0.0,49822.027,22.14359,2.6051404,16.03725,26.991415,1.6989129,3.437463,0.0,15.000001,39732.465,9934.987,0.0,49738.71,5.4126353,8.185902,-14.55025,21.639334,1.9815217,4.866728,0.0,31.099998,22428.27,13247.085,0.0,38960.59
2009,False,-0.1121714,8.122917,-21.212748,15.718499,1.9622223,4.671876,0.0,22.2,25712.895,11752.471,0.0,41038.793,16.1443,6.0247583,0.731,25.760168,4.256044,7.672146,0.0,40.0,35105.156,14245.882,0.0,49735.027,20.637749,2.5542114,12.366416,26.881002,1.5565219,3.0888066,0.0,16.699999,36803.824,11408.543,1391.6069,49525.992,5.6332426,5.9154334,-8.923167,17.587248,2.8217392,5.67756,0.0,29.799997,18244.305,13469.449,0.0,38519.168
