,year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
30,2000,-1,6.6678033,5.904181,-6.666584,18.566751,2.631868,6.05183,0.0,38.700005,29498.115,11657.278,0.0,42177.293,19.299854,5.275657,7.714666,27.575083,3.5087907,6.982958,0.0,33.4,35031.65,15801.172,0.0,49537.258,22.838509,2.8761945,14.762584,28.308416,4.8478265,7.7064476,0.0,34.999996,35550.74,12709.426,0.0,49387.992,9.0051565,6.812747,-4.0144997,22.60633,0.8717391,2.741754,0.0,18.000002,28836.645,9345.048,0.0,38422.074
31,2001,29,5.239342,3.8589962,-2.50825,13.902169,2.6633334,5.8976755,0.0,26.999998,26395.586,13202.52,0.0,41855.875,19.008944,5.2379694,7.420917,28.91258,2.4494507,4.8615584,0.0,22.4,38963.27,12690.908,0.0,49620.47,23.734978,3.190396,14.520913,30.160501,3.2260869,8.153404,0.0,59.300007,39200.58,10774.319,0.0,49334.906,12.6303835,5.1031137,-0.49366686,23.039665,0.8652174,3.018494,0.0,19.400002,29215.975,9905.34,0.0,38403.492
32,2002,20,7.4642034,4.6004515,-1.0915833,18.5355,2.8022223,6.4456058,0.0,38.8,26644.6,13071.881,0.0,41953.453,19.494152,5.3003345,6.10425,28.189667,2.2725275,4.6770854,0.0,19.4,41795.914,8856.722,1800.493,49596.5,24.916882,2.7507615,20.112585,30.027166,3.5021737,9.177541,0.0,66.700005,36898.242,14387.047,0.0,49348.31,10.025332,6.4964604,-2.429083,25.91675,5.0293474,13.581107,0.0,99.399994,21895.352,13676.728,0.0,38473.805
33,2003,27,3.9590416,5.528923,-6.60825,16.720915,4.131111,7.9503746,0.0,37.8,23881.57,14250.783,0.0,42106.977,17.592527,5.106803,6.0334167,28.468836,3.4802198,6.4513426,0.0,33.3,31410.48,16801.264,0.0,49565.246,24.478863,2.591398,15.118833,28.872995,5.0358696,8.433223,0.0,42.100002,37165.906,12223.912,0.0,49294.484,10.868742,5.6710424,1.2313333,20.69175,3.201087,7.799119,0.0,48.099995,26008.762,11933.668,0.0,38849.266
34,2004,31,4.6228395,5.542963,-6.1978326,18.175081,1.6769232,4.113719,0.0,24.300001,26774.379,12721.67,0.0,41602.68,19.633646,5.642392,5.4334164,27.641748,3.6648352,6.786922,0.0,35.2,38196.516,13002.992,0.0,49582.695,23.861246,2.3335865,16.800083,27.429245,6.1358695,10.690928,0.0,54.899998,35501.69,13133.667,0.0,49237.055,11.028502,5.641491,-4.6790833,21.081331,2.4652174,5.9899263,0.0,38.3,24283.564,11826.278,0.0,38049.504
35,2005,31,4.7504535,4.8291116,-6.154083,15.868833,2.6,6.046152,0.0,32.2,26032.672,12435.439,0.0,42072.14,18.000107,5.293962,8.339667,29.433416,2.5538461,5.629926,0.0,30.800003,36511.14,14494.187,0.0,49621.035,25.601713,2.4195805,17.581331,31.800081,2.9695654,7.2763314,0.0,50.000004,38767.523,10703.77,134.3621,49389.086,10.754543,6.8479543,-2.3561666,23.75425,3.827174,9.197504,0.0,64.5,25690.549,12165.769,0.0,38797.035
36,2006,29,7.051472,4.3432007,-3.4457502,20.6855,1.3966666,3.2443018,0.0,16.3,28653.184,12062.748,0.0,42130.68,18.66945,4.4420924,7.7563324,26.445917,4.050549,8.442108,0.0,55.1,39318.227,12055.882,3515.6838,49621.434,24.498384,3.5187302,15.850081,31.672998,4.007609,13.827749,0.0,124.1,38415.15,11428.728,0.0,49390.58,11.773587,4.937159,-0.5207502,21.737585,4.409783,12.1668,0.0,63.100006,25546.85,11790.168,0.0,38913.125
37,2007,40,5.91286,6.255507,-6.631166,19.135498,2.6100001,7.5268817,0.0,35.7,28455.295,12664.179,0.0,42111.332,18.504408,5.8907924,4.0105,28.0355,2.3494506,5.738339,0.0,38.9,39612.902,11543.392,758.8126,49615.555,25.014484,2.790775,16.964668,31.764664,1.0282608,2.552496,0.0,14.7,40826.08,7536.758,3471.903,49376.53,12.282577,6.6823606,0.57299995,25.764666,2.969565,7.541034,0.0,33.3,25259.2,11556.655,0.0,37433.51
38,2008,-1,6.903106,5.0061584,-3.9228334,17.675081,2.3736265,6.100179,0.0,33.300003,28542.428,11156.854,0.0,41937.344,19.263315,5.4619584,8.108417,30.55217,3.2923079,6.646741,0.0,37.600002,38283.254,14982.071,0.0,49616.07,24.430134,2.4839826,17.523,29.220915,2.7847826,6.420485,0.0,37.899998,37355.348,12427.637,0.0,49384.258,10.358372,5.7222238,-2.6999166,21.91883,3.1391304,7.4445343,0.0,43.3,25693.94,12250.36,0.0,38871.45
39,2009,-1,4.8304768,5.469077,-8.160333,18.473001,2.078889,4.7470274,0.0,22.9,26601.086,13372.896,0.0,42160.707,19.19729,5.1280427,7.777167,27.352167,3.6494505,6.2213855,0.0,28.1,35923.41,14530.649,0.0,49590.31,24.175333,2.7298753,17.141748,29.375076,2.55,5.1655774,0.0,27.5,37261.176,11912.661,0.0,49358.133,10.918131,5.68484,-1.7582498,22.5855,5.330435,10.749371,0.0,65.8,21497.293,13840.175,0.0,37919.832
